,Shared topic 1,Shared topic 2,Shared topic 9,Transcriptomics private topic 1,Transcriptomics private topic 2,Transcriptomics private topic 4,Proteomics private topic 4
95_21,0.07765238,0.24895439,0.104161374,0.3128244,0.05009359,0.055020794,0.1512931
91_38,0.12479157,0.02268361,0.03162148,0.15110685,0.013908772,0.015556468,0.6403312
35_39,0.13434878,0.10171115,0.12091497,0.18490824,0.11479177,0.12516531,0.21815975
76_23,0.01868473,0.5734945,0.0506327,0.030682268,0.12693809,0.12777065,0.07179709
58_18,0.06474097,0.2101633,0.10760549,0.2867878,0.037047025,0.041587096,0.25206828
44_22,0.2059777,0.073352724,0.12845486,0.3798716,0.043455943,0.050861552,0.118025616
46_22,0.16507912,0.05981901,0.10076708,0.27566266,0.040916484,0.054754402,0.30300117
90_59,0.1855789,0.054598644,0.21427293,0.046080127,0.28081313,0.16215782,0.056498423
67_34,0.070224956,0.0683554,0.11112919,0.02812486,0.28459305,0.35464635,0.08292623
98_59,0.15738444,0.07741288,0.14356638,0.40126467,0.055668257,0.04683099,0.11787241
46_36,0.06022641,0.19486351,0.13763005,0.04293208,0.31395954,0.22089373,0.029494708
57_33,0.05710534,0.14248091,0.05062049,0.03632469,0.23962744,0.36604905,0.107792035
42_48,0.043678466,0.11197377,0.11330823,0.019852173,0.29016164,0.35879567,0.062230024
13_50,0.032728963,0.15585667,0.07375497,0.1148712,0.027029106,0.028934984,0.5668241
34_38,0.13348587,0.07473283,0.085042775,0.03865794,0.3072026,0.25191623,0.1089617
74_5,0.24388008,0.0709768,0.10623735,0.2983165,0.07442516,0.06407986,0.14208429
112_58,0.19738027,0.101350635,0.14314997,0.385547,0.054353192,0.056604374,0.06161451
39_50,0.09830837,0.08514081,0.056494262,0.02402589,0.35250357,0.33638057,0.047146488
26_54,0.13563232,0.040091164,0.07043208,0.01497427,0.30297264,0.35097033,0.08492712
96_28,0.12339089,0.075807676,0.13488074,0.34014407,0.03692096,0.040784802,0.2480709
69_37,0.04269922,0.7190319,0.024990091,0.10359679,0.024768302,0.026267631,0.058646165
44_47,0.043908812,0.04399642,0.06699955,0.007967603,0.3115356,0.49061432,0.034977708
50_44,0.16122,0.04766438,0.12922142,0.027843125,0.32047608,0.23366737,0.07990766
22_59,0.09013598,0.033507787,0.46202353,0.10589291,0.06303043,0.039076373,0.20633303
36_48,0.0765052,0.30847168,0.18641937,0.21697205,0.056748755,0.0628211,0.09206188
11_56,0.010662394,0.011427631,0.12835658,0.0024875177,0.06756406,0.068179764,0.711322
57_44,0.14898859,0.06858042,0.15573229,0.059762508,0.1872932,0.13679548,0.24284746
60_32,0.049891304,0.19565316,0.1412327,0.14409193,0.093446314,0.11644007,0.25924444
91_10,0.29155368,0.07007789,0.22461388,0.32353094,0.03434547,0.03088208,0.024996076
60_9,0.10244748,0.07785485,0.09221336,0.032069493,0.4013551,0.24838194,0.045677807
22_42,0.12130554,0.036923874,0.095804594,0.014691992,0.31616616,0.36130702,0.053800903
52_27,0.09301545,0.12353356,0.09568516,0.08385942,0.1971229,0.19621961,0.21056391
65_9,0.17125322,0.113121,0.13661572,0.394154,0.06571941,0.05356335,0.06557319
115_51,0.12071148,0.18653594,0.14009911,0.23743002,0.119161054,0.12515381,0.070908554
49_18,0.21105322,0.08688833,0.14921463,0.31070378,0.10704725,0.08393867,0.051154096
121_62,0.17866777,0.09376174,0.21177855,0.14410634,0.18436182,0.15050758,0.03681616
79_36,0.17168584,0.100121744,0.14296888,0.306225,0.07654779,0.12938312,0.07306771
17_40,0.077655666,0.05628225,0.41441628,0.030616604,0.24689889,0.15683185,0.017298415
12_56,0.024656313,0.0077204416,0.021846846,0.02571247,0.007558879,0.006358634,0.9061464
43_41,0.01649984,0.70482177,0.08175775,0.055116344,0.053375408,0.048546214,0.03988265
52_23,0.04329831,0.15795355,0.06675558,0.16364822,0.05051333,0.07530939,0.4425215
30_38,0.08424906,0.10034677,0.11511903,0.05088241,0.33059642,0.29227933,0.026527092
66_41,0.12849332,0.045170013,0.092647046,0.023493689,0.32879108,0.31052637,0.070878424
80_52,0.21062382,0.059773326,0.07481551,0.4423837,0.039323844,0.031831726,0.14124815
91_62,0.025900457,0.016073415,0.8019002,0.049068145,0.009333696,0.007747355,0.08997679
65_19,0.18309575,0.08738077,0.09854245,0.21712944,0.09875668,0.11585631,0.19923866
90_33,0.21729775,0.075344875,0.106623895,0.22722527,0.08736302,0.10026575,0.18587942
38_38,0.1831523,0.06783067,0.16901621,0.17205712,0.13672036,0.13931589,0.1319074
77_12,0.06656622,0.050994195,0.035738103,0.018798763,0.3703044,0.43178654,0.025811689
73_24,0.043763153,0.57172847,0.036381904,0.17595084,0.05080446,0.05178613,0.06958503
79_4,0.29136568,0.07201711,0.19223824,0.28421924,0.07743212,0.051977187,0.03075035
94_38,0.19090907,0.11031925,0.12149105,0.33771703,0.081019506,0.076561,0.08198301
71_41,0.05832167,0.27992907,0.124625646,0.12071967,0.14193723,0.12650573,0.14796096
98_12,0.098064594,0.14887553,0.2264812,0.3645393,0.06514103,0.04178493,0.055113442
22_43,0.11452727,0.04113912,0.12827244,0.014075347,0.3059194,0.35185412,0.044212252
71_19,0.052804448,0.12216932,0.065107495,0.21874216,0.032464534,0.047095217,0.4616168
99_34,0.075817645,0.16862118,0.049426477,0.2177769,0.04757507,0.049525004,0.39125764
80_17,0.040963985,0.58225226,0.0644579,0.14662562,0.048412953,0.047938038,0.069349155
70_12,0.11454967,0.14634074,0.050996482,0.27082434,0.04178287,0.049042486,0.3264634
66_20,0.091783315,0.055137914,0.06636221,0.021115279,0.3236994,0.3565051,0.085396744
5_45,0.13349153,0.039695434,0.12279156,0.038824257,0.15960455,0.09653911,0.40905362
74_52,0.106881276,0.105363555,0.10058239,0.43469948,0.039859526,0.053086247,0.15952751
79_43,0.11224627,0.14092414,0.122880444,0.42889974,0.051909443,0.08278228,0.060357742
93_29,0.08128921,0.049342155,0.04694313,0.21176888,0.026746282,0.032583293,0.55132705
108_29,0.08244135,0.04248939,0.36328638,0.023805156,0.2644728,0.176773,0.046731964
103_23,0.13200004,0.059794925,0.4430375,0.11390292,0.08847488,0.060442664,0.102347106
30_50,0.04899473,0.24987628,0.06992854,0.035195027,0.23404816,0.26084495,0.10111232
61_17,0.017959703,0.06399896,0.01841429,0.101058885,0.01139819,0.014584906,0.77258503
82_11,0.22493517,0.0646411,0.10986005,0.36214498,0.041337274,0.047686044,0.14939536
87_51,0.18378735,0.07681454,0.13612325,0.46323073,0.026627535,0.036350455,0.07706616
25_58,0.350912,0.049505986,0.057327528,0.2958408,0.06901845,0.070047855,0.107347295
108_39,0.072998755,0.40512404,0.03589357,0.2884167,0.045065045,0.04867243,0.103829525
64_17,0.15719743,0.070923686,0.12374171,0.21340895,0.08675704,0.08676844,0.26120278
16_56,0.04923538,0.02132644,0.05056421,0.032001775,0.09868626,0.05602353,0.6921624
109_45,0.035370998,0.17384651,0.03334674,0.014789878,0.3218594,0.40212086,0.018665662
8_45,0.19630694,0.035818838,0.046892814,0.024363568,0.31550187,0.22796774,0.15314825
100_49,0.19057885,0.064048,0.15886037,0.40414342,0.03516793,0.041092765,0.10610863
83_56,0.31295663,0.06504786,0.12155973,0.1399078,0.14527656,0.08165071,0.13360074
62_30,0.060435217,0.066971034,0.05902239,0.024755282,0.33001027,0.415401,0.043404747
57_43,0.2740407,0.062001992,0.06601353,0.29120624,0.07438391,0.067688584,0.16466506
12_50,0.023711015,0.15164614,0.046512134,0.11510221,0.028421506,0.03176896,0.60283804
124_62,0.12953997,0.064153515,0.1839184,0.04083242,0.3106632,0.18934414,0.08154835
87_46,0.13637787,0.062256575,0.09662343,0.42632684,0.039589994,0.049705848,0.18911943
69_16,0.12598605,0.105986804,0.11768032,0.37821534,0.059771787,0.0752922,0.13706751
85_50,0.1404674,0.083160475,0.0898951,0.4228899,0.033385165,0.03950794,0.19069405
21_58,0.16941008,0.0552779,0.33590087,0.1730631,0.090175934,0.06382791,0.112344176
102_31,0.06706499,0.25468305,0.11417365,0.2025443,0.06415928,0.07103072,0.226344
80_20,0.034702457,0.51524484,0.022685835,0.032945115,0.16241531,0.18404178,0.04796472
96_36,0.062060982,0.48479742,0.057375733,0.22104047,0.049782667,0.052468915,0.0724738
77_54,0.06772441,0.04421208,0.47694752,0.16642071,0.036057923,0.025566144,0.18307118
81_7,0.33575067,0.062298417,0.1040774,0.30975607,0.06360524,0.077562794,0.046949424
119_48,0.37370104,0.05548221,0.17602372,0.19289733,0.08844986,0.07427837,0.039167434
110_58,0.15471077,0.13017836,0.13638031,0.23896442,0.13884108,0.10680971,0.09411536
64_47,0.1404945,0.053548455,0.14338104,0.029435296,0.2738138,0.20661475,0.15271214
63_4,0.14781263,0.058616642,0.19791548,0.17160347,0.057907615,0.06518853,0.30095556
87_50,0.21227744,0.06965267,0.07017912,0.4901203,0.02827323,0.03563413,0.09386313
74_27,0.02956328,0.58546203,0.10761441,0.12692754,0.03473073,0.03661653,0.079085544
119_61,0.057220213,0.44097075,0.077801764,0.26053545,0.06043608,0.059532877,0.043502912
102_52,0.11836036,0.03564868,0.07881126,0.2413625,0.019284511,0.020330608,0.4862021
50_25,0.08619007,0.1475417,0.07137339,0.3732177,0.06304012,0.08836121,0.17027585
103_41,0.063051336,0.27070868,0.10139536,0.28011802,0.04140185,0.04640816,0.19691662
114_65,0.19517672,0.05000326,0.057088237,0.040656824,0.33997202,0.23758282,0.07952015
108_32,0.19144547,0.07310575,0.15986808,0.3384434,0.06274387,0.054756496,0.11963696
88_39,0.092559636,0.051215064,0.0302713,0.26041448,0.024578564,0.029262103,0.5116988
101_50,0.19967066,0.06384827,0.20080377,0.32275748,0.036906175,0.04266403,0.13334966
84_40,0.24396825,0.05256051,0.02675395,0.4601257,0.04382501,0.054914236,0.117852345
67_38,0.037734833,0.41930553,0.053311713,0.17605385,0.07216018,0.06830474,0.17312919
46_21,0.18636511,0.08706401,0.15684369,0.354978,0.049079217,0.06515482,0.10051515
50_42,0.09433849,0.04772674,0.07478357,0.019804982,0.2415958,0.22390513,0.29784533
48_26,0.15955155,0.054101188,0.10581561,0.049683746,0.19293447,0.23006988,0.20784356
24_47,0.012953068,0.3735011,0.006490318,0.008508358,0.21247448,0.34892246,0.03715014
68_28,0.087447956,0.34461686,0.072997466,0.13310266,0.12321286,0.10601172,0.13261056
100_30,0.0731927,0.2510413,0.15654953,0.13431457,0.11032892,0.12289213,0.15168095
66_37,0.04581465,0.29851416,0.061933223,0.13774517,0.1079248,0.10180221,0.24626581
88_54,0.27750942,0.085035525,0.13995206,0.33707413,0.054508656,0.08298177,0.022938423
61_46,0.068142116,0.07475825,0.44851032,0.23382154,0.029917328,0.023675121,0.12117527
97_47,0.21981546,0.083201475,0.11713037,0.41261652,0.043313414,0.048867684,0.07505499
78_3,0.27409878,0.06734104,0.15089591,0.124108426,0.21239278,0.110629424,0.060533684
43_31,0.019425109,0.21608205,0.069030866,0.014501332,0.23103866,0.4068679,0.043054085
93_59,0.42821282,0.05020096,0.07311958,0.2943818,0.040632308,0.03690335,0.07654906
96_45,0.31590414,0.05275404,0.12136755,0.37867537,0.03868111,0.04700843,0.045609422
102_59,0.10648344,0.11519972,0.14645745,0.04267783,0.34804922,0.2194785,0.02165386
25_51,0.066622384,0.41003847,0.08496686,0.20428133,0.061601542,0.06688863,0.10560086
28_32,0.14027807,0.123854116,0.15658517,0.4034489,0.07007708,0.07061806,0.0351386
36_38,0.11717463,0.06246716,0.11071405,0.046961278,0.2697548,0.22020319,0.17272492
124_67,0.06260504,0.042008836,0.08247066,0.0104976,0.35776815,0.43674874,0.007901027
68_7,0.24537952,0.08761949,0.080213256,0.38366738,0.050826818,0.046421964,0.10587161
78_50,0.12131063,0.09983555,0.08967897,0.56367594,0.029529266,0.043916505,0.052053154
67_47,0.20718259,0.060928844,0.15052567,0.26996216,0.04306729,0.039127097,0.22920641
99_29,0.048603013,0.4544267,0.07132762,0.16903932,0.06873249,0.07607393,0.11179691
102_30,0.12832999,0.108478986,0.13903876,0.27218148,0.06625383,0.07346943,0.21224758
111_36,0.19003166,0.108983904,0.20353864,0.31505218,0.05648666,0.055869978,0.07003699
50_18,0.11750702,0.13093427,0.120345935,0.44067675,0.062035795,0.060462955,0.068037294
96_16,0.318667,0.064736456,0.067143545,0.38406298,0.04179171,0.041042488,0.082555845
24_46,0.013816744,0.612705,0.041401695,0.03719044,0.12219363,0.10855836,0.064134195
95_31,0.22388262,0.077442564,0.108204156,0.31832334,0.069070645,0.08208255,0.1209941
54_19,0.18791406,0.07680364,0.13324766,0.2776031,0.050373502,0.052308764,0.22174928
62_17,0.14007072,0.06964998,0.11035303,0.31087354,0.03341466,0.050770853,0.2848672
112_40,0.077425644,0.18140915,0.11900861,0.07912097,0.28511432,0.19953124,0.05839019
110_57,0.18359035,0.054745343,0.2506955,0.33212513,0.037977077,0.042130265,0.098736264
106_39,0.07637358,0.47422448,0.067929335,0.27414194,0.035449654,0.037227713,0.03465327
83_40,0.22868708,0.067390636,0.078709766,0.4524487,0.029173626,0.05603695,0.087553285
64_22,0.09883664,0.115427874,0.08920866,0.15926039,0.11199476,0.12662248,0.2986492
57_18,0.23465474,0.06777869,0.12296873,0.27089283,0.045284543,0.053462945,0.20495756
37_43,0.025166877,0.55026305,0.09243403,0.16130266,0.04836736,0.04956237,0.072903655
32_33,0.13624601,0.13891405,0.11843327,0.44566306,0.06340788,0.07063663,0.026699064
58_19,0.21786611,0.077012315,0.1003122,0.32057524,0.039415095,0.05289601,0.19192311
105_26,0.28366613,0.08955609,0.14907393,0.1544313,0.15462628,0.10121048,0.06743583
82_7,0.22211629,0.078954175,0.12194684,0.37268522,0.076622285,0.075942285,0.0517328
31_42,0.09787049,0.098280594,0.09961152,0.057058427,0.22102892,0.3056137,0.12053641
120_70,0.12138442,0.038873184,0.24181993,0.019288084,0.24792412,0.19180228,0.13890795
68_24,0.047477305,0.60842127,0.075369455,0.0841538,0.06767813,0.063277535,0.053622473
29_38,0.09030379,0.21720041,0.076417655,0.40750292,0.07765181,0.07694302,0.05398042
32_26,0.0971882,0.044147808,0.15597911,0.028897578,0.40364304,0.24939524,0.020749094
15_43,0.11300528,0.06604136,0.10450957,0.027487524,0.3546766,0.30201858,0.032261178
72_51,0.036253814,0.04137796,0.44821817,0.047667015,0.08939991,0.06532856,0.27175462
64_41,0.14440463,0.101356715,0.16633806,0.28528425,0.056224253,0.055297703,0.19109444
84_11,0.26659238,0.09390661,0.051054213,0.2674633,0.06409367,0.08143619,0.17545359
41_46,0.031155685,0.40950945,0.022524707,0.04259883,0.19756019,0.19835098,0.098300144
103_51,0.23475939,0.065483466,0.108398296,0.43902376,0.054179598,0.050701205,0.047454372
98_57,0.236968,0.07003558,0.16611359,0.3589764,0.039226096,0.040226698,0.08845367
63_47,0.024930533,0.050678447,0.3491671,0.016059194,0.1361306,0.10362619,0.31940794
28_52,0.052971333,0.21635216,0.082045674,0.13612743,0.09547802,0.12120517,0.29582018
78_11,0.09033883,0.0430152,0.052088935,0.018922111,0.34945938,0.39048192,0.05569364
31_56,0.17173114,0.056133877,0.2965135,0.039809886,0.23144679,0.17018113,0.034183703
118_59,0.02934541,0.17234929,0.071698144,0.01317248,0.2748846,0.40647778,0.032072302
75_15,0.11921202,0.086486325,0.0923201,0.08342475,0.2677926,0.28227746,0.06848675
52_41,0.049034186,0.14505336,0.08007407,0.024318956,0.35033804,0.329646,0.021535391
89_10,0.20186755,0.07508999,0.1616074,0.4469197,0.045048848,0.050452743,0.019013656
16_57,0.06624917,0.030783365,0.17065735,0.16771822,0.027016506,0.01907814,0.5184972
122_56,0.16142565,0.072603256,0.15050194,0.040463533,0.3475277,0.19858302,0.02889486
67_7,0.19416693,0.07241836,0.032357864,0.3785876,0.038398292,0.036579452,0.24749148
36_42,0.10639825,0.1949895,0.11004538,0.17745383,0.1335171,0.12988284,0.14771302
43_51,0.13079685,0.04678419,0.10571609,0.017726965,0.32789946,0.29099104,0.08008541
81_51,0.043040413,0.02008159,0.01953586,0.12865236,0.010095784,0.0110937515,0.7675002
105_32,0.14039698,0.046528127,0.12738185,0.26888067,0.02796226,0.0313289,0.35752118
98_11,0.08379328,0.041940104,0.37442476,0.1720002,0.03015046,0.015131349,0.28255978
58_24,0.022041589,0.15790866,0.06553443,0.014198135,0.2578582,0.4304983,0.05196064
49_38,0.032176614,0.17743063,0.06627399,0.028533459,0.26740256,0.30853137,0.1196513
60_23,0.0593006,0.30809772,0.15131558,0.23625286,0.062280398,0.0679358,0.11481698
93_43,0.299166,0.05639083,0.10705202,0.38799202,0.04000427,0.044824257,0.064570606
115_40,0.12546578,0.0709469,0.13452072,0.042099144,0.3110891,0.25548476,0.060393594
61_31,0.026186125,0.1810627,0.03570796,0.013401687,0.24492726,0.45692995,0.041784316
117_41,0.23568273,0.048598744,0.106730916,0.024396105,0.31825393,0.22171932,0.04461824
4_47,0.0276063,0.02671238,0.055479433,0.006160796,0.12392497,0.118237905,0.6418782
102_49,0.15108235,0.05941287,0.099211715,0.38109183,0.03920582,0.04298755,0.22700788
25_36,0.07528988,0.06404213,0.54274684,0.069581166,0.13642195,0.0773027,0.034615308
116_65,0.23077507,0.04721099,0.10031496,0.03432779,0.30656034,0.24629223,0.034518663
53_24,0.0523016,0.048424352,0.031640776,0.014136304,0.17734444,0.2443462,0.43180636
71_16,0.18447396,0.08789586,0.12832417,0.27152982,0.09633535,0.09493762,0.13650326
111_45,0.049404293,0.58819693,0.039517365,0.16431487,0.06766949,0.063522436,0.027374653
35_54,0.19602193,0.037157435,0.057616252,0.025719946,0.32602564,0.29154962,0.06590919
29_53,0.09490181,0.036418326,0.053689085,0.008716194,0.31030917,0.45882884,0.037136648
116_58,0.055510994,0.3902913,0.11923365,0.20086986,0.057045165,0.059252914,0.11779618
103_29,0.1735008,0.08393792,0.13740633,0.30129033,0.081138246,0.07887613,0.14385027
92_21,0.095645554,0.113663495,0.08952484,0.36382145,0.039212383,0.07937872,0.21875356
72_20,0.061724015,0.20072618,0.08283843,0.14644551,0.06941914,0.08850324,0.35034344
113_34,0.15228397,0.075804174,0.2616245,0.32367003,0.035231236,0.030073263,0.12131283
87_52,0.23032472,0.07443268,0.07208366,0.4868857,0.036827825,0.038171664,0.061273806
90_11,0.18870002,0.07640003,0.1065656,0.3195376,0.03899422,0.036421306,0.23338115
46_28,0.046638515,0.24811459,0.08882492,0.03098113,0.2312512,0.2589594,0.09523024
103_22,0.18433264,0.09939443,0.17865579,0.15376285,0.14216141,0.08956573,0.15212709
40_29,0.04475074,0.15977648,0.10577895,0.027524576,0.26948348,0.3342218,0.058463935
112_61,0.2518279,0.08278449,0.12341555,0.18142769,0.16840266,0.13582696,0.05631471
35_24,0.107379474,0.049598448,0.13628674,0.02415752,0.34089434,0.24101625,0.10066723
48_32,0.09884703,0.08582951,0.085058354,0.042169962,0.2935727,0.2534051,0.1411174
81_41,0.07215151,0.022363728,0.080407605,0.13769089,0.01736078,0.02969793,0.6403275
99_43,0.070756786,0.05630615,0.074591786,0.30771264,0.023573203,0.02662688,0.4404326
34_46,0.015408841,0.8117615,0.031610686,0.03773669,0.044033784,0.038551018,0.020897362
36_49,0.056691617,0.16263433,0.1186616,0.025102228,0.2603157,0.30699146,0.0696031
2_47,0.08469817,0.022113262,0.18128063,0.01154237,0.16172308,0.1282417,0.41040084
38_47,0.021002175,0.3957179,0.014487415,0.016066434,0.21478093,0.29423034,0.043714784
103_31,0.06842861,0.13058437,0.07068722,0.23044562,0.047327556,0.05322362,0.399303
60_34,0.038130563,0.42927954,0.054715004,0.038681056,0.19816266,0.1700655,0.070965715
75_16,0.070921645,0.058427844,0.054829177,0.026063917,0.25218093,0.25654408,0.28103238
83_30,0.08299268,0.07956143,0.15519173,0.039098702,0.25387123,0.29681826,0.09246606
114_48,0.09651978,0.2506323,0.15277757,0.1965967,0.10414703,0.1047981,0.094528586
40_51,0.10637149,0.04128391,0.033649113,0.009555569,0.35318932,0.41047582,0.045474753
34_39,0.11574248,0.077782154,0.061798353,0.029925838,0.2967437,0.25340274,0.16460477
52_30,0.038517155,0.15015428,0.06966793,0.020842051,0.27351916,0.36052656,0.086772785
17_57,0.059869725,0.027388982,0.14018667,0.098873444,0.058457706,0.0375763,0.57764715
63_33,0.071396664,0.07357122,0.017724454,0.024984881,0.2912175,0.4301216,0.090983704
119_59,0.030569024,0.5037458,0.123962514,0.17992356,0.0483987,0.054086853,0.059313513
53_23,0.054672364,0.16024272,0.052943625,0.16305086,0.069988534,0.10761413,0.39148772
117_63,0.19541878,0.10447101,0.07531044,0.11719883,0.2006027,0.1590895,0.1479087
18_50,0.064428665,0.29379126,0.07594131,0.2923713,0.04109646,0.04568185,0.18668905
70_32,0.07725598,0.1641776,0.13555768,0.21846986,0.084421076,0.10914636,0.21097146
39_51,0.13150427,0.0348836,0.07174785,0.012262985,0.3427033,0.39182913,0.015068841
95_27,0.06061652,0.0896927,0.074624114,0.024481468,0.29915324,0.39192435,0.059507612
94_28,0.22801985,0.061676934,0.18603478,0.33508468,0.05540939,0.06335683,0.07041752
20_51,0.05774083,0.19942099,0.086821936,0.2280118,0.047195144,0.057143338,0.32366592
