,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 8,Shared topic 9,Shared topic 10,Transcriptomics private topic 1,Transcriptomics private topic 2,Transcriptomics private topic 3,Transcriptomics private topic 4,Transcriptomics private topic 5,Metabolomics private topic 1,Metabolomics private topic 2,Metabolomics private topic 3,Metabolomics private topic 4,Metabolomics private topic 5
2160,0.027543949,0.033544175,0.016569102,0.019553311,0.023682697,0.020062633,0.50494653,0.054977894,0.010087993,0.06433022,0.049259435,0.017469725,0.022985267,0.0144366445,0.008762007,0.027693823,0.034999654,0.017859617,0.031235352
2161,0.010422225,0.0034186526,0.0060944967,0.008743412,0.010821567,0.0059098545,0.8635448,0.003345455,0.008937854,0.015108218,0.0069029117,0.008633059,0.010578344,0.013823568,0.002241744,0.0076335394,0.0069330977,0.003363652,0.003543536
2162,0.005137795,0.002703289,0.0031044066,0.00365691,0.002778838,0.006527496,0.8981798,0.0022487207,0.003930917,0.0063484153,0.004366588,0.0064760256,0.0062080845,0.030681321,0.0012067981,0.0059929034,0.00712791,0.0022749307,0.0010487789
2163,0.008261757,0.007985435,0.004776379,0.0073948246,0.012345051,0.003666353,0.7471005,0.02332427,0.005764524,0.015098922,0.0095885685,0.014304203,0.022139259,0.06755583,0.005122934,0.02312315,0.0109557025,0.004648127,0.006844226
2164,0.010338567,0.03934132,0.010584363,0.014775122,0.022982176,0.009052043,0.2492794,0.10516757,0.0135097895,0.01886315,0.015621013,0.01693415,0.26027524,0.03013783,0.072109096,0.020475585,0.006941646,0.009805517,0.07380639
2165,0.0112125,0.049544487,0.013602204,0.01653848,0.01816509,0.0164599,0.07409216,0.1221755,0.01905263,0.019763669,0.015326462,0.028148562,0.3113418,0.032090276,0.08424697,0.017931018,0.007582657,0.012384609,0.13034105
2166,0.040815037,0.014360442,0.0074808626,0.025935775,0.010693884,0.008782503,0.018270183,0.054733094,0.075156055,0.013853509,0.015007884,0.022161407,0.2783361,0.030558448,0.008897427,0.0073025045,0.00418424,0.07077254,0.29269812
2167,0.029039826,0.014302577,0.00968116,0.031307563,0.011096939,0.010208697,0.009441566,0.04485777,0.06606679,0.038665526,0.02019261,0.03380566,0.18827681,0.024243306,0.0077342265,0.014164915,0.0049249623,0.018495807,0.4234934
2168,0.024414062,0.011000854,0.03229731,0.011912774,0.012589122,0.027094888,0.014937642,0.017093834,0.011965571,0.018148081,0.015771443,0.03364462,0.40477562,0.01892641,0.006754562,0.028816417,0.005942348,0.044466946,0.25944746
2169,0.037992038,0.015069922,0.018850772,0.012389561,0.009225862,0.02497751,0.012214459,0.046690244,0.021811979,0.022623258,0.014932113,0.032805536,0.4310092,0.017828515,0.021257585,0.018318977,0.030993152,0.054135486,0.15687382
2170,0.041079927,0.021451253,0.024362156,0.024186857,0.018602662,0.023288796,0.015496519,0.031230014,0.05832625,0.033557333,0.017017178,0.021626325,0.26306912,0.017132105,0.045312107,0.020706384,0.033118997,0.065731965,0.2247041
2171,0.26544183,0.033785157,0.008012746,0.010106879,0.0096619325,0.010986671,0.019205788,0.038564425,0.024320025,0.024866264,0.011762218,0.009083915,0.14714547,0.010436823,0.009571963,0.035399728,0.028425615,0.2652792,0.037943378
2172,0.25590637,0.045250095,0.006742125,0.006284735,0.009305331,0.006434734,0.019382715,0.01321838,0.008969387,0.01864144,0.016156333,0.0046940916,0.02869149,0.00446845,0.00563252,0.018725965,0.025348593,0.48241827,0.023728987
2173,0.09272827,0.023492638,0.0322254,0.014460538,0.018330436,0.011712485,0.02661542,0.029571837,0.025179313,0.034001734,0.011992972,0.0068781823,0.106550515,0.008684178,0.011007616,0.019490618,0.032166705,0.028440233,0.46647093
2174,0.01704573,0.018835224,0.03425936,0.025780845,0.030350402,0.03765208,0.02263415,0.058078367,0.023884505,0.029002728,0.01723906,0.015026667,0.28583944,0.015203656,0.03567739,0.027606364,0.03896411,0.048965964,0.21795392
2175,0.026319232,0.022957012,0.028930949,0.026121655,0.035644688,0.056358833,0.019494155,0.0277858,0.05309597,0.023052467,0.016599849,0.018070508,0.32322013,0.014649254,0.02998543,0.024448723,0.037978005,0.04021347,0.1750738
2176,0.027645962,0.012013486,0.023082063,0.030109992,0.022642067,0.045113556,0.03025633,0.049171157,0.05543975,0.017676527,0.016995756,0.018089721,0.3315515,0.014620066,0.15807773,0.01244849,0.046613984,0.01861437,0.06983744
2177,0.030474909,0.032956224,0.058030855,0.043900773,0.04457893,0.07316247,0.03418985,0.030328093,0.060737904,0.023564361,0.04041367,0.013009541,0.16301708,0.021024328,0.14860666,0.022853397,0.08008227,0.022363681,0.05670497
2178,0.0479079,0.017976033,0.040725112,0.031420246,0.02417116,0.02122419,0.044627547,0.022712048,0.3413604,0.02100337,0.04532481,0.009553109,0.052968036,0.017481925,0.10632197,0.020525796,0.05861657,0.020293314,0.0557866
2179,0.046021663,0.016080601,0.020457517,0.016970053,0.009882736,0.017107548,0.028522309,0.036536664,0.37898064,0.01790304,0.035335954,0.008670428,0.09799393,0.016787782,0.09361843,0.029360885,0.09367524,0.020209745,0.015884824
2180,0.042026337,0.0074752155,0.022289459,0.020403683,0.025398472,0.025781685,0.03404411,0.021100268,0.32232103,0.015048688,0.05562562,0.014929035,0.049857102,0.026555626,0.17821254,0.028969716,0.05629237,0.029218055,0.02445096
2181,0.042288832,0.012945994,0.053685013,0.020295488,0.028013375,0.03336828,0.040850677,0.016983822,0.22415069,0.0124423085,0.04888353,0.014296715,0.05416668,0.02457777,0.23734301,0.017063893,0.04639413,0.025389396,0.04686038
2182,0.028878774,0.016216384,0.06800563,0.019654658,0.018725527,0.081311785,0.02036097,0.025176112,0.20302036,0.013014075,0.046998408,0.014780868,0.06969273,0.027308483,0.19440848,0.02052342,0.05946325,0.031086102,0.041373957
2183,0.042168133,0.013323249,0.055722356,0.011920419,0.010575783,0.027360318,0.016088778,0.036971424,0.07821186,0.009489273,0.021423431,0.008511438,0.30527157,0.023788452,0.13155131,0.014640172,0.0054002856,0.015233069,0.17234862
2184,0.041260347,0.03516833,0.01889284,0.011509831,0.00831045,0.01958324,0.011503445,0.04908668,0.009373328,0.0077978005,0.020122653,0.007578909,0.47814128,0.015428524,0.07223328,0.018298762,0.00307129,0.01364456,0.15899451
2185,0.02198001,0.064006954,0.008157773,0.007668,0.0081966175,0.008152721,0.053188287,0.022523567,0.006318778,0.009749615,0.021547416,0.007939659,0.5386255,0.016385255,0.026406301,0.15390813,0.002129134,0.0052803573,0.017835913
2186,0.012582532,0.0144729,0.0041606203,0.0031681266,0.0033251075,0.0046130004,0.03306791,0.0054524327,0.005270249,0.0049159555,0.009730739,0.0038317698,0.20190811,0.0069271466,0.0032949413,0.67239594,0.0026722385,0.005082282,0.003127984
2187,0.09714329,0.0041873096,0.005313122,0.0021512592,0.00372962,0.005003042,0.108667135,0.0051593627,0.0034284047,0.005620272,0.016071804,0.0036489505,0.13548067,0.003864033,0.0011114472,0.41957688,0.010486278,0.16718142,0.0021757917
2188,0.08190914,0.005369058,0.0066157063,0.0044537745,0.004140047,0.01240401,0.05234026,0.00606648,0.0030791769,0.007611865,0.023472538,0.0050431546,0.13147983,0.006640238,0.0018388613,0.38887286,0.023305018,0.23178992,0.0035681014
2189,0.06224413,0.008362448,0.029468464,0.00483516,0.008634447,0.035461396,0.027947603,0.016931674,0.0038338066,0.0077561657,0.039056133,0.0049906983,0.2958467,0.0054209637,0.005018904,0.050250392,0.007813854,0.37943253,0.0066944724
2190,0.030146893,0.03299812,0.072566465,0.024756264,0.02995882,0.050070383,0.029384686,0.0761089,0.028420428,0.01774676,0.18786891,0.012335686,0.03509174,0.015789919,0.07173869,0.041703194,0.024524985,0.16838132,0.050407752
2191,0.04869299,0.019298809,0.06672043,0.022427795,0.034772314,0.13023186,0.016937118,0.14057311,0.037946273,0.019329201,0.17546067,0.014194041,0.03190334,0.018450512,0.029659918,0.027070139,0.017002387,0.12166134,0.027667804
2192,0.016987057,0.028498685,0.069117926,0.022645183,0.02733397,0.047956623,0.030550675,0.13705139,0.03977345,0.033154182,0.2809558,0.022983924,0.029085321,0.029644972,0.042008035,0.027965067,0.009862101,0.027304018,0.077121705
2193,0.031939767,0.027274067,0.05576049,0.010133327,0.029942583,0.32306373,0.021793671,0.027216654,0.019776901,0.02743889,0.22774675,0.020218253,0.022238666,0.026642682,0.034238487,0.014033898,0.0038534298,0.013708582,0.06297913
2194,0.03529377,0.032276493,0.052083317,0.023611477,0.01848543,0.15234846,0.026945096,0.033833817,0.03905654,0.027097566,0.26375145,0.02287344,0.023631604,0.02937848,0.10704105,0.013981162,0.014750556,0.020497624,0.06306268
2195,0.011228065,0.01619715,0.056035552,0.03316217,0.013047618,0.4651338,0.03233817,0.016329516,0.018226588,0.027683346,0.053401485,0.032834575,0.025441375,0.07743339,0.04209314,0.013457667,0.026256869,0.020998534,0.018701073
2196,0.033637445,0.03484014,0.10879086,0.04254622,0.01843345,0.3096053,0.04416637,0.021109521,0.02363512,0.02806181,0.100109614,0.033905655,0.028776288,0.04206903,0.04334696,0.02477198,0.012854807,0.021254644,0.028084895
2197,0.014064722,0.03353832,0.016101941,0.017545316,0.015565999,0.54560024,0.021987349,0.030513886,0.020691348,0.014661828,0.08074972,0.013925084,0.02231073,0.01279845,0.03553636,0.022040248,0.050690576,0.015690146,0.015987733
2198,0.018171163,0.035453305,0.015934955,0.013777455,0.02241214,0.51268166,0.02692769,0.024301793,0.040648982,0.014175493,0.0842377,0.013385873,0.01850438,0.011761623,0.024056423,0.030118318,0.06897112,0.01314086,0.011339028
2199,0.017631648,0.03612476,0.023717843,0.021008179,0.01863358,0.43099192,0.024460593,0.0237059,0.051127378,0.015370568,0.08168572,0.011610171,0.043809406,0.008527561,0.012286779,0.03819273,0.105002984,0.018356476,0.017755844
2200,0.022598496,0.01222847,0.03697321,0.020913953,0.012990699,0.40247256,0.010785447,0.015154378,0.043663718,0.010443259,0.03861995,0.00872635,0.24077801,0.002662338,0.02631397,0.031536303,0.03239388,0.018121982,0.012623085
2201,0.049182016,0.018351503,0.038464293,0.014414158,0.021684077,0.3928698,0.037519917,0.034304038,0.022509644,0.016074115,0.07036778,0.012697719,0.10974494,0.007798171,0.04424442,0.025352731,0.03746817,0.02487595,0.022076461
2202,0.048636142,0.022403102,0.025803912,0.012400382,0.022799592,0.46255562,0.015536388,0.057059698,0.015327678,0.015107661,0.092566594,0.011672505,0.042701405,0.008480989,0.037283454,0.021587694,0.04592932,0.021615133,0.02053267
2203,0.023259697,0.01263895,0.013059596,0.018268032,0.014168557,0.4174307,0.017908636,0.031758368,0.027942214,0.009246274,0.037922747,0.009995114,0.120741226,0.008028844,0.04828898,0.016740363,0.13996014,0.016532356,0.016109144
2204,0.027174234,0.028303752,0.010160231,0.012744395,0.015966274,0.30702344,0.020197516,0.005177388,0.03350894,0.008736988,0.02073184,0.008464958,0.345755,0.005593931,0.024967235,0.012835599,0.08467188,0.012399502,0.015586881
2205,0.016156793,0.015258719,0.01109658,0.011135519,0.011737024,0.20325518,0.022049978,0.0023636336,0.036730956,0.008244391,0.014175948,0.009011023,0.54434735,0.005669601,0.013523055,0.01006604,0.028739126,0.015837766,0.020601349
2206,0.012315264,0.0072323917,0.011846243,0.014328282,0.01030063,0.09234115,0.021049988,0.012746215,0.086215936,0.009822143,0.012635146,0.019999277,0.51422906,0.013628075,0.07720537,0.0135858655,0.042683665,0.014659891,0.013175327
2207,0.010796177,0.0113141555,0.0073313736,0.016487926,0.008261962,0.17721859,0.029938601,0.036513764,0.013347962,0.0076242224,0.010471533,0.02634268,0.39740846,0.012034462,0.18236294,0.010916511,0.016817799,0.01158234,0.013228547
2208,0.011636455,0.015175583,0.013525978,0.017899636,0.011852202,0.04185865,0.016515847,0.11677611,0.02711192,0.016656633,0.018509256,0.03218024,0.52515894,0.014683742,0.07217445,0.01207801,0.004973539,0.012159111,0.01907369
2209,0.02236521,0.026796563,0.026461627,0.025311831,0.017010964,0.0659984,0.027822422,0.13146576,0.02470278,0.025229812,0.02248059,0.026902739,0.3419169,0.01449613,0.1570892,0.013739546,0.0029282065,0.008255048,0.019026374
2210,0.018050253,0.021285031,0.022153847,0.020308495,0.012138903,0.030953577,0.022808755,0.06395783,0.020182837,0.010834336,0.009139737,0.008219862,0.013983049,0.010859719,0.115194485,0.010649422,0.0051892577,0.0068668122,0.5772237
2211,0.009030743,0.014787321,0.009634873,0.006016234,0.012297515,0.0056040334,0.054022316,0.036750726,0.004227605,0.008619657,0.0058550616,0.005163699,0.00894944,0.007283299,0.01586322,0.0060539898,0.0033962687,0.00450954,0.7819345
2212,0.011499017,0.013022833,0.005895388,0.0072039207,0.0034334469,0.008503794,0.14871584,0.08196926,0.0035582618,0.018512443,0.014162109,0.00475993,0.006783311,0.0038529357,0.010722321,0.0065648803,0.0033502032,0.005825348,0.64166474
2213,0.057685897,0.02386699,0.027278718,0.0076744664,0.02969835,0.011819488,0.65061396,0.016491368,0.0048646685,0.017989391,0.0123014245,0.011849673,0.01725342,0.016105656,0.006237212,0.010452359,0.019141037,0.016920958,0.04175491
2214,0.012390854,0.011410376,0.0024869842,0.0054085893,0.0068311426,0.0020127392,0.8387047,0.007905349,0.0050708377,0.009745603,0.006188947,0.009232656,0.014289798,0.04360393,0.001732005,0.0075323023,0.010744678,0.0031392989,0.0015691892
2215,0.009476172,0.008540205,0.003384735,0.01038999,0.011935877,0.0046937903,0.74863744,0.009854467,0.00884087,0.015800979,0.010034412,0.014969309,0.023168676,0.07069699,0.0032263533,0.018750098,0.018291187,0.005928634,0.0033797564
2216,0.033748124,0.025349291,0.017185472,0.031502914,0.012533359,0.01566934,0.020389352,0.026043504,0.044887368,0.10025235,0.022249972,0.031589728,0.042571764,0.028398182,0.013215616,0.010681299,0.005734604,0.06132854,0.45666918
2217,0.018738842,0.014115076,0.0307501,0.024197416,0.016350241,0.030458905,0.010309265,0.03875214,0.06789174,0.09719033,0.02586714,0.04064124,0.07182556,0.032305256,0.015945489,0.012752525,0.005674959,0.041101635,0.4051321
2218,0.018446073,0.01698615,0.039583966,0.013620985,0.016079452,0.027836367,0.015856475,0.024865575,0.022406507,0.022174358,0.016595548,0.04162913,0.49257666,0.019258158,0.014040833,0.011306496,0.008469066,0.06376278,0.11450539
2219,0.038492266,0.011988858,0.022725489,0.011419519,0.009371639,0.018079888,0.023205904,0.018016027,0.0230192,0.016222095,0.0121926805,0.024898568,0.480469,0.014742095,0.008272343,0.018912192,0.00595473,0.12708011,0.11493745
2220,0.30132294,0.13285145,0.010938177,0.015903987,0.014531746,0.018005144,0.0472441,0.035260387,0.008137555,0.035473958,0.03843511,0.00794837,0.028989227,0.00652858,0.012444955,0.16927522,0.008743945,0.06899286,0.0389723
2221,0.21064264,0.11136764,0.009111348,0.0062101516,0.0139652975,0.010037757,0.028576767,0.028731173,0.0069491854,0.028007094,0.032943938,0.0056904606,0.015786726,0.0044558733,0.0071266266,0.054859642,0.011606189,0.15099888,0.26293263
2222,0.040630657,0.02874763,0.015946303,0.0098212,0.015133842,0.013239513,0.03691853,0.0098038735,0.013275693,0.02557258,0.012617874,0.00407839,0.022531964,0.003852566,0.0064601246,0.013786895,0.10756737,0.01992264,0.60009235
2223,0.03587885,0.016623585,0.016191145,0.013982642,0.025827399,0.031071343,0.03857092,0.010789705,0.040266857,0.013852011,0.0113687785,0.011965153,0.21602052,0.008967704,0.15468812,0.011072758,0.048697002,0.011778604,0.2823869
2224,0.03791789,0.028274775,0.024808481,0.02563766,0.04411417,0.02751686,0.027652914,0.025767935,0.044327516,0.016814997,0.01632062,0.021626504,0.37444893,0.013425734,0.07561824,0.018246299,0.051263336,0.025355836,0.100861296
2225,0.021402987,0.028199205,0.020419557,0.022046845,0.038474973,0.017539833,0.021303784,0.021490235,0.056422785,0.01579573,0.0148673365,0.019982427,0.39912963,0.014943118,0.13101263,0.015757924,0.09514437,0.023827022,0.02223962
2226,0.030042384,0.015513869,0.016184798,0.008637076,0.012401111,0.010060366,0.05053218,0.011862429,0.0869232,0.010620696,0.008340443,0.012644679,0.48364344,0.025841761,0.10770397,0.008191969,0.048708737,0.026781311,0.02536564
2227,0.032738008,0.0105453385,0.018425127,0.011793494,0.007510949,0.014655969,0.027164428,0.028035792,0.10279775,0.013803039,0.00770102,0.016715107,0.50828534,0.058078226,0.030005325,0.0135007845,0.055274993,0.013827057,0.029142233
2228,0.0573276,0.027742468,0.054490767,0.024638401,0.028383313,0.029632226,0.07485005,0.024317807,0.077402964,0.021186141,0.03352186,0.02898613,0.08552681,0.09221727,0.06807277,0.035970636,0.0525278,0.0348807,0.14832427
2229,0.041045766,0.032524183,0.04814712,0.034717716,0.028520843,0.06366204,0.03090391,0.049176652,0.108465925,0.017136209,0.05983766,0.022255367,0.077850185,0.036477763,0.08545867,0.028540852,0.021060739,0.056291174,0.15792719
2230,0.040003758,0.018711807,0.03131725,0.037576623,0.02515238,0.06314068,0.043428037,0.06881566,0.14928268,0.016703973,0.065176934,0.023742728,0.049982406,0.031653974,0.16174139,0.026433896,0.06663316,0.030630106,0.049872614
2231,0.02289035,0.023457384,0.024578469,0.02390472,0.020463683,0.01890915,0.02840245,0.041281644,0.13092418,0.018263573,0.162502,0.014928293,0.06222972,0.02210757,0.23424807,0.016604694,0.062798955,0.03832834,0.03317672
2232,0.024461899,0.03820701,0.014329264,0.014920652,0.013481137,0.010950378,0.038134344,0.039408926,0.026283162,0.008952575,0.024746316,0.009222818,0.5269577,0.017836552,0.12958437,0.009735584,0.01202366,0.015451269,0.025312368
2233,0.051523767,0.028258342,0.020219615,0.013622543,0.014729519,0.012822418,0.01855172,0.026832288,0.024334019,0.012461098,0.038628556,0.010134055,0.33571276,0.014190789,0.12622388,0.023217598,0.014772351,0.07535583,0.13840887
2234,0.1721044,0.023894541,0.0125763295,0.0072633573,0.011927285,0.0064760847,0.07767594,0.020625157,0.011022281,0.012914228,0.037700586,0.008983008,0.1889557,0.009903068,0.025838623,0.31142282,0.0075566196,0.0322372,0.020922795
2235,0.077598676,0.004625225,0.008443099,0.00435943,0.0057192855,0.00986299,0.06584872,0.01942368,0.0064475564,0.008406436,0.027101407,0.0054725646,0.13705026,0.0057490147,0.0025047427,0.34916678,0.018017283,0.23782432,0.006378493
2236,0.075095244,0.0064946413,0.007732444,0.0040127137,0.004147455,0.006798392,0.09642145,0.014544098,0.0059394543,0.009151936,0.02203228,0.0061391033,0.10636199,0.008693862,0.0016562724,0.09453198,0.014044713,0.5108546,0.005347378
2237,0.08152185,0.010488146,0.0145392725,0.0066942307,0.0086680325,0.015958257,0.028391948,0.019036146,0.007158093,0.012461485,0.056115374,0.007391661,0.39241862,0.00798098,0.004992219,0.1781569,0.014456874,0.12476338,0.00880652
2238,0.03720362,0.018246077,0.11535969,0.019238302,0.029150952,0.14428194,0.04686126,0.18744652,0.013219493,0.014683472,0.1681868,0.00968349,0.029926995,0.012374023,0.015976049,0.084007256,0.021592118,0.017323911,0.015238051
2239,0.0264392,0.038205564,0.07552416,0.029487858,0.03630332,0.17177959,0.025169792,0.09845633,0.035570294,0.020054523,0.22618549,0.013303331,0.027161751,0.017934324,0.019557497,0.051521298,0.0340865,0.025137948,0.028121263
2240,0.016414443,0.039376065,0.094786525,0.020322755,0.022253383,0.08818948,0.046847325,0.18659861,0.016427847,0.022266284,0.25359783,0.014963631,0.023654763,0.018741755,0.018240312,0.051951155,0.014215242,0.01948138,0.031671196
2241,0.03227497,0.019069701,0.017333826,0.017578663,0.015502611,0.062231027,0.05423391,0.028810585,0.017107502,0.026990365,0.2942127,0.020567682,0.027998524,0.023558922,0.01094126,0.12646723,0.098586544,0.077161364,0.02937269
2242,0.0113901235,0.0155715,0.027046349,0.011935973,0.009173286,0.111426316,0.052036826,0.060917113,0.01065429,0.023186795,0.2863623,0.017144082,0.020086704,0.020502254,0.0070645493,0.14644581,0.08169528,0.074458145,0.012902278
2243,0.044349123,0.025662826,0.08255043,0.026654538,0.014027912,0.048029304,0.034778737,0.10504131,0.03760446,0.024750326,0.33355838,0.019032087,0.024542,0.023010476,0.0646545,0.014587189,0.00813182,0.021276303,0.04775833
2244,0.023197478,0.021474462,0.057045054,0.041342642,0.022929756,0.18494183,0.042224728,0.103986524,0.025962675,0.029341258,0.23416048,0.02578882,0.036640476,0.028805785,0.0408131,0.018933231,0.007631976,0.02315072,0.03162904
2245,0.013364209,0.027218752,0.041717697,0.014268188,0.01733831,0.48393196,0.021160988,0.056716453,0.02005585,0.015451456,0.096156284,0.01561732,0.025163604,0.01401451,0.0722627,0.0148350485,0.009408422,0.016814899,0.024503382
2246,0.02508085,0.036544066,0.023108156,0.026770921,0.017540554,0.35371363,0.044741437,0.10586634,0.027264941,0.02039081,0.11451763,0.02013719,0.027727235,0.018798903,0.036707535,0.020913206,0.010471306,0.017699642,0.0520056
2247,0.014274071,0.03533221,0.014460063,0.015530442,0.023166798,0.34875548,0.04139407,0.11892811,0.0239439,0.018081427,0.11332189,0.013528568,0.05827659,0.010324176,0.029379405,0.025697676,0.017189026,0.023931783,0.05448435
2248,0.021237954,0.022327214,0.05473506,0.018695734,0.02420451,0.3135756,0.031722326,0.027187992,0.019886935,0.013965101,0.060716197,0.010904417,0.25142595,0.006072853,0.01717321,0.033657175,0.018245505,0.023755545,0.030510716
2249,0.016882578,0.016293986,0.038682524,0.01982367,0.018564116,0.4055335,0.032083776,0.01126425,0.024676489,0.013896246,0.057486087,0.010375176,0.12878616,0.0046547367,0.020054888,0.030674953,0.11703814,0.022137845,0.0110908775
2250,0.02009046,0.011311415,0.016266078,0.014798193,0.018048102,0.6835133,0.009095401,0.03640382,0.026292514,0.008982492,0.061856527,0.0066885715,0.019349461,0.004654155,0.011192818,0.012536458,0.018546551,0.012125376,0.008248338
2251,0.022972124,0.013870369,0.028734084,0.019138614,0.017568296,0.5862436,0.020764763,0.035233438,0.02030264,0.012261878,0.076720946,0.009382443,0.03209877,0.0069557196,0.019427022,0.02616149,0.025588065,0.014386837,0.0121888975
2252,0.016110692,0.024102721,0.010588704,0.023603793,0.016964642,0.35811186,0.015231072,0.017662348,0.032160394,0.0099052945,0.025724815,0.009759533,0.3064935,0.007864907,0.0455919,0.012191268,0.0458245,0.012946485,0.009161555
2253,0.02034738,0.014305233,0.013517319,0.018117065,0.010286131,0.3462297,0.021878334,0.017170172,0.028057003,0.008491013,0.01795833,0.007462285,0.39329183,0.0056605805,0.021890039,0.010327249,0.02531566,0.009338966,0.010355714
2254,0.03102401,0.031866454,0.017151242,0.031428587,0.017640594,0.24836594,0.03698284,0.0547956,0.032335088,0.016409867,0.024408069,0.025857145,0.26788104,0.017644135,0.07209157,0.01978449,0.009398417,0.01887193,0.026062917
2255,0.00684859,0.011127834,0.0071896114,0.021088116,0.0152395405,0.18105918,0.031934164,0.01162858,0.02933458,0.010553106,0.014363843,0.020949248,0.3981686,0.014014672,0.13217731,0.010295947,0.057397522,0.013004968,0.013624662
2256,0.0048777456,0.004098257,0.00634152,0.008740636,0.005643983,0.23118402,0.023720883,0.0046460526,0.014388655,0.006120322,0.008443304,0.01143139,0.40269697,0.007774107,0.23394518,0.0066014808,0.0036845128,0.0046439175,0.011017117
2257,0.008406235,0.0073924763,0.0085549615,0.011565221,0.008432857,0.19042012,0.013911369,0.047029085,0.019206386,0.011515441,0.012639374,0.017768035,0.45390666,0.013432921,0.10946519,0.009245369,0.01394692,0.010819392,0.032341983
2258,0.010700518,0.011291853,0.012087136,0.01119605,0.0107857445,0.042494394,0.012623773,0.2973589,0.010517677,0.00900378,0.007964714,0.00845341,0.02103083,0.010413934,0.023454217,0.009124811,0.010042894,0.00878596,0.47266954
2259,0.016215406,0.009090004,0.0110516,0.0130622685,0.009814369,0.0061786682,0.064799316,0.1721656,0.013211242,0.0083001815,0.0073222267,0.0065853554,0.008639811,0.00884556,0.02526198,0.00903197,0.010998284,0.008303505,0.5911226
2260,0.022912811,0.022548854,0.024212526,0.024692845,0.017206097,0.025050648,0.40459684,0.08971976,0.018974775,0.021312296,0.016614588,0.015414817,0.020816939,0.02080436,0.012399035,0.029644893,0.02144956,0.018981192,0.17264722
2261,0.03266459,0.014066784,0.011726215,0.0124112945,0.015139606,0.010792085,0.586562,0.036848057,0.01063962,0.014021082,0.010171744,0.010180484,0.013887104,0.013528745,0.0127595095,0.018631507,0.009188849,0.011739956,0.1550408
2262,0.013266034,0.0096258195,0.009109637,0.0063469275,0.017918108,0.006896904,0.7973296,0.0061891703,0.0047999243,0.02420335,0.011054791,0.011277854,0.024289759,0.016181877,0.0037767775,0.013573818,0.010536228,0.007140171,0.0064832577
2263,0.02573235,0.022758506,0.027236842,0.034801554,0.012935196,0.021361794,0.015195334,0.024968948,0.09833675,0.101607926,0.022001738,0.030464346,0.04021605,0.02815246,0.016733667,0.01012501,0.0054695015,0.052373428,0.4095286
2264,0.017556934,0.020492198,0.024707383,0.021975357,0.02533833,0.029440187,0.014966762,0.023639161,0.026876234,0.078823306,0.035587538,0.05487539,0.037263934,0.030098038,0.022277834,0.009229461,0.0042426996,0.035823736,0.4867855
2265,0.03648,0.02757849,0.04613148,0.027063746,0.021754825,0.044082023,0.024126941,0.038237005,0.14815804,0.10702121,0.028434742,0.045475923,0.08449812,0.036184054,0.026504101,0.012719934,0.006964308,0.07507347,0.16351157
2266,0.024330785,0.018535314,0.028194357,0.015167129,0.012329033,0.029913781,0.013949617,0.022418289,0.06772932,0.021283075,0.015052636,0.055867143,0.3657945,0.017510662,0.010386087,0.016761234,0.0062757446,0.15996416,0.09853715
2267,0.09518007,0.029513357,0.008204325,0.0065031755,0.005220497,0.006605214,0.04647032,0.0090982085,0.018145328,0.0076512434,0.0046342616,0.01405385,0.45214728,0.0073241047,0.003370492,0.017883206,0.0028718445,0.21011518,0.055008035
2268,0.27728155,0.1642723,0.008164673,0.013129331,0.010632608,0.020503385,0.05826153,0.048654277,0.01540203,0.038306285,0.041401844,0.008673208,0.029872239,0.0070791543,0.013188408,0.096463405,0.007807181,0.053836923,0.08706979
2269,0.05121241,0.06809804,0.019603288,0.011801791,0.01715568,0.008927289,0.010606708,0.047265414,0.016950998,0.029965209,0.025779985,0.0052725715,0.017024763,0.0043344614,0.006688823,0.025897624,0.021219924,0.082270384,0.52992463
2270,0.045009047,0.026477223,0.011544132,0.012938442,0.013633517,0.012238076,0.031309124,0.019919835,0.015350916,0.021201078,0.018336989,0.0044169445,0.016712392,0.0036407157,0.008759544,0.016862685,0.029719198,0.016721021,0.67520916
2271,0.026583698,0.02844683,0.016922222,0.046261016,0.031087207,0.017021067,0.029094437,0.052904293,0.065971114,0.017252915,0.025842194,0.01937612,0.26391852,0.01026397,0.12651557,0.017068475,0.08159445,0.017408188,0.10646771
2272,0.031280108,0.022068588,0.02765595,0.02828405,0.037150405,0.021044726,0.025610639,0.012101584,0.053794846,0.017621664,0.01826042,0.024881842,0.30143905,0.014448362,0.18078071,0.018110873,0.08706692,0.032480143,0.04591922
2273,0.018163523,0.023058414,0.018215988,0.012198325,0.023566205,0.012528413,0.017576987,0.007985439,0.12479248,0.012077241,0.010616553,0.014461521,0.42288762,0.01724879,0.10801381,0.011472237,0.09291819,0.03734703,0.014871163
2274,0.03846139,0.031966932,0.044483732,0.025813397,0.031848427,0.048117094,0.04258723,0.03373146,0.09156907,0.024343928,0.040513564,0.033504035,0.08829276,0.10613635,0.04133296,0.038888186,0.15946266,0.027469655,0.051477127
2275,0.041621294,0.017851897,0.028097412,0.022042576,0.01670977,0.05620117,0.049001332,0.038759947,0.19835868,0.01876905,0.036926404,0.02634248,0.04773425,0.08227549,0.068357006,0.027451523,0.1392911,0.046342533,0.037866034
