Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,Omics 1 private topic 4,Omics 1 private topic 6,Omics 2 private topic 5
-0.43424633,-0.094867945,-0.21141541,-0.29856524,-0.30792636,3.9301085,-0.35113958,-0.45581052,-0.30221775,-0.183893
-0.16136736,-0.19403726,0.033467554,0.04686506,-0.12752715,-0.19079852,0.032031655,-0.1312069,-0.26377356,-0.2711321
0.056331947,-0.14098217,4.0149927,0.07219924,-0.44403076,-0.019565463,-0.83695805,-0.24434431,-0.23482674,-0.6218737
-0.10894972,-0.18394853,-0.6613963,-0.6332008,3.2192154,-0.18180092,-0.86100036,-0.4009343,-0.23364109,-0.3690518
-0.27368355,-0.30940676,-0.21442689,-0.37974334,-0.1913644,-0.39614955,-0.22706327,-0.34129807,-0.26109785,3.9702868
0.02102466,0.4849784,-0.2919959,3.7704084,-0.31828254,0.30826858,-0.297459,0.07892949,0.12669584,-0.6387951
-0.20917675,0.33436194,-0.19431785,0.1507366,-0.23111403,0.37603682,-0.25585645,-0.24774072,-0.303418,3.4787788
-0.50019765,0.26203024,-0.2941227,-0.39681226,-0.41513187,-1.1930903,-0.2058971,-0.4041665,-0.23815727,3.8017318
-0.69321287,-0.39841372,2.6176648,-0.7606257,-0.42255092,-0.21776393,-0.40350518,1.2898297,0.2033109,-0.28351504
0.17009173,-0.18099365,-0.10708627,-0.21428928,-0.33372116,-0.23429185,-0.23562445,-0.33952677,-0.16962004,-0.011525823
-0.18221056,-0.1233472,-0.21616815,-0.1284179,-0.3165272,-0.2996896,-0.27340028,-0.38000527,-0.19122176,4.106378
-0.41927657,0.4588124,-0.34853196,-0.5326465,-0.29089755,3.5650983,-0.2515561,-0.44194236,-0.21818943,-0.11610236
-1.1000385,-0.39187858,-0.32451582,-0.71752656,-0.35772246,-0.60002196,-0.078412496,-0.3726342,-0.2420657,2.8465672
-0.13884185,-0.16375785,-0.3005754,3.141945,-0.4589437,-0.4257841,-0.42099193,-0.34935603,-0.26497957,-0.32677904
-0.63110995,-0.34218886,0.14890508,-0.2732869,-0.36066198,-0.03150995,0.044468,-0.35438693,-0.26976287,4.4513197
-0.2671413,2.9394836,-0.45058462,-0.3963526,-0.23953225,-0.5218867,-0.21320651,-0.29728657,-0.27330124,-0.14465857
0.26053602,0.9979426,-0.3179127,-0.35940754,-0.36310703,-0.2563619,-0.3863415,-0.35142627,-0.28983003,-0.20891339
-0.05896546,0.31517506,0.3292417,-0.30869913,-0.059438333,-0.6426007,-0.38398558,0.02937213,0.58187616,0.18847984
-0.05110243,0.045031946,-0.19835743,-0.025062688,-0.3723539,0.24853034,0.27205795,-0.3530886,-0.16099845,-0.6703586
0.3737741,-0.7296698,-0.3854378,3.4823456,-0.45558462,0.34872502,-0.3063926,-0.37042728,-0.2168759,-0.6173251
-0.24345563,0.011774212,-0.085570075,-0.26851684,-0.29441994,-0.08546454,-0.18125938,4.8375664,5.394104,-0.4016727
-0.78338194,-0.14355429,-0.03216087,-0.43904227,-0.14396939,-0.10639529,0.09744078,-0.34751907,-0.19388568,-0.10614844
0.002861895,-0.08460867,-0.1759107,0.32523417,-0.33498746,0.033644855,-0.40723848,-0.23305888,-0.24488817,-0.21169354
2.848605,0.10409976,-0.30394274,-0.35718298,-0.53576225,0.087042555,-0.12224965,-0.42632058,-0.21968107,-0.37577173
-0.25501093,0.22088131,0.21597144,-0.4634632,-0.3106326,-0.46234316,0.017606417,-0.250116,-0.1325062,0.16245402
-0.2742852,2.263581,-0.31546807,-0.20035169,-0.2359385,0.5390899,-0.29902273,-0.32410777,-0.2412638,-0.12113225
-0.5820598,-0.000372499,-0.25796914,-0.37512296,-0.4261489,3.4898648,0.22125335,-0.40665296,-0.21009538,-0.16139896
-0.73792547,-0.32043415,4.14614,-0.041970424,-0.2541325,0.336786,-0.29572475,-0.22277443,-0.20198527,-0.62098134
-1.0200117,-0.5281394,-0.28107423,-0.63977814,-0.2258282,-0.35587493,-0.3944148,-0.42713037,-0.17621964,2.5507
-0.33441508,0.23891619,-0.3223293,-0.48127848,-0.3112774,3.6877806,-0.024950108,-0.42099127,-0.20693061,-0.33256182
-0.12363233,-0.30668145,-0.1329923,0.18180077,-0.17736648,-0.09402735,-0.19206169,-0.31105593,-0.26936162,-0.16079873
0.7484993,0.35207254,0.018604226,-0.20052741,-0.19822073,0.39670846,0.44402584,0.24955104,-0.40064836,-0.023324424
3.22119,-0.17383827,-0.2934424,-0.62081796,-0.16965544,-0.35188368,-0.46353304,-0.29736865,-0.24414495,-0.21909977
-0.18140554,-0.0736477,-0.85838044,-0.295375,3.3186269,-0.9519057,-0.83145183,-0.41021755,-0.30570605,-0.4566911
-0.4142043,-0.7114045,-0.037256386,-0.79470503,-0.46935564,-0.31940573,-0.4304043,-0.15893081,-0.30916426,-0.030590702
-0.36766332,-0.48810974,-0.35450408,-0.6589942,2.4779396,-0.5821214,-0.24450254,-0.3510249,-0.25573674,-0.32932788
-0.10850912,-0.085605495,-0.19547412,0.3983038,-0.35460258,-0.030956712,-0.056955047,-0.3344713,-0.26695728,-0.22031803
0.012755334,-0.89312255,3.927946,-0.6886362,-0.36023575,-0.34330863,-0.0962373,-0.23333138,-0.23649685,-0.22576982
-0.70824033,-0.55978936,-0.40707576,-0.46143043,3.0485697,-0.5657401,-0.07448094,-0.39112097,-0.23859347,-0.32703453
0.709108,-0.32298294,-0.17825885,-0.4151738,-0.25929493,-0.08835528,0.08549086,-0.37276867,-0.2442336,-0.09838598
0.12836574,-1.0170933,-0.57195824,0.02250266,-0.2767036,-0.48970044,3.479766,0.36932075,-0.35258868,-0.4719455
-0.63300204,-0.024428397,-0.1386979,-0.15196109,-0.41591567,3.5542343,-0.13139254,-0.19411558,-0.30698478,-0.08956824
-0.2985368,0.2568508,0.18093951,0.20374721,0.06819609,0.23488623,-0.5965954,0.3321551,-0.29111364,-0.1415572
-0.04204081,0.16046387,-0.3082495,-0.29558885,-0.28402865,-0.082075045,0.3724923,-0.25489217,-0.022934893,-0.39420992
-0.1622085,-0.4297334,-0.05857654,-0.55172646,-0.3188402,-0.53285027,-0.14590758,0.44227347,-0.37914246,-0.348234
-0.1004265,-0.19608611,-0.12033696,0.3226158,-0.33912024,-0.2947638,-0.25437653,-0.38045028,-0.17927183,-0.12622745
-0.019963987,0.049672052,-0.5879987,-0.73873675,-0.3321678,3.6010833,-0.5542412,-0.49228492,-0.06107077,-0.10999423
-0.32521018,-0.41353685,-0.27703276,-0.28277296,-0.28501529,-0.37712815,0.27261102,-0.3786286,-0.17252478,-0.16860186
-0.015731182,-0.27136353,-0.20962939,0.5156076,-0.33721164,-0.121386476,-0.09239047,-0.23606963,-0.082602724,4.123993
3.22882,0.026112005,-0.25338832,-0.19552763,-0.35439053,0.32516268,0.117300406,-0.3052278,-0.17861079,-0.17203234
0.011850387,-0.54444075,-0.36718902,-0.6004608,-0.28112948,-0.14909407,-0.36860105,-0.105838366,-0.1979303,-0.20870996
-0.10733554,-0.016294505,-0.5251039,-0.74005955,2.9009762,-0.91293764,-0.2713741,-0.34654108,-0.34330457,-0.29968035
-0.22177678,-0.24800177,-0.40695763,-0.29513243,-0.2878813,-0.08492117,-0.20261426,-0.21149032,-0.2541186,-0.14079355
-0.66691685,0.24297337,-0.18154427,-0.38552257,-0.7997458,-0.19216105,-0.32138225,-0.43053588,-0.21468621,0.014909635
3.3436909,-0.13863382,-0.35767427,0.00347513,-0.42973024,0.14542139,-0.059873853,-0.31801042,-0.30382526,-0.29623544
-0.4016658,-0.062452786,-0.1194056,-0.2158516,-0.37625873,0.016654167,-0.034271322,-0.34875545,-0.2284333,-0.4247053
-0.9046978,0.01944767,-0.11308406,3.2309723,-0.39507675,0.51279193,-0.09772779,0.019300139,-0.39561224,-0.6734928
0.08272703,3.198629,-0.24514335,-0.37592685,-0.2199648,-0.47418144,-0.19762784,-0.24954702,-0.21014899,-0.010497228
0.043098725,-0.08339404,-0.18999824,-0.25457555,-0.35869846,0.5022832,0.2093763,0.1416727,-0.18472055,-0.2728803
-0.22361916,0.029411659,0.45795447,-0.007018082,-0.39247596,0.20936702,0.36772043,-0.20179024,-0.42308718,-0.16174178
-0.40200794,-0.18451542,-0.13988109,-0.26556185,-0.364225,0.37940955,-0.4586071,0.012696458,-0.13262144,-0.14248548
0.20948522,-0.06486662,-0.31317836,3.6928506,-0.4688806,0.09516998,-0.66403717,-0.38884613,-0.21388517,-0.683428
0.15907091,-0.28088766,-0.078397155,0.3031717,-0.26195347,-0.27549243,-0.14932193,-0.23817119,-0.37288165,-0.1513662
-0.81483394,-0.8124164,-0.108174875,-0.41211846,3.0226693,-0.75778687,-0.50067395,-0.39025664,-0.26027894,-0.36461538
0.46080685,-0.6596782,-0.23503532,3.8118966,-0.37680426,-0.58086777,0.16054945,-0.33955815,-0.24133852,-0.670311
-0.071460865,-0.30989766,-0.37814498,0.24112996,-0.24435887,-0.12505013,0.68207335,-0.30575946,-0.16356729,-0.20136996
-0.24659124,-0.3888529,-0.13522238,-0.24757136,-0.27751112,-0.22722438,-0.3798148,-0.36761066,-0.26766,3.73E-05
-0.47092447,-0.75483507,-0.5633862,-0.14785066,-0.4658705,0.016407073,2.6922138,-0.32325846,-0.18392418,-0.26372987
-0.7952236,3.3888607,-0.28905866,-0.42008597,-0.30645832,0.3811056,-0.3562984,-0.17338659,-0.25147504,-0.29922405
-0.43917125,-0.52257276,-0.18839192,-0.11592591,-0.22699071,-0.6504114,0.42517802,4.1913943,4.6689296,-0.21282126
-0.27285856,-0.4441296,-0.41038257,3.845615,-0.38252586,-0.05492475,-0.11567856,-0.32235527,-0.14597821,-0.6575875
0.31556934,-0.17305344,-0.32357895,-0.31691357,-0.21631041,-0.3201169,3.917239,-0.26767966,-0.28069484,-0.3480899
0.099778116,0.17409334,-0.8114088,3.818174,-0.4276972,-0.95288,-0.7008758,-0.40050554,-0.21698512,-0.69922614
0.50619227,-0.28034648,-0.03479789,0.19037001,-0.43418914,0.001485153,-0.13531311,0.075330704,0.10036954,-0.33554962
0.2512255,-0.31385076,3.6498675,-0.50244856,-0.3412376,-0.89838564,-0.77471447,-0.23480113,-0.23036179,-0.49501842
-0.62380946,-1.2533846,4.053618,-0.013742641,-0.47332788,-0.5931198,-0.33899844,-0.21126276,-0.20375067,-0.53509545
3.4960492,-0.30219734,-0.3484714,-0.55958563,-0.24706063,-0.66868633,-0.4436615,-0.40666968,-0.24026623,-0.3095189
-0.7985077,-0.913501,-0.2142489,3.2184038,-0.5317633,0.12952845,-0.09843487,-0.25193998,-0.02323181,-0.6668674
-0.5150468,-0.42953864,-0.07985839,-0.3815303,3.2996593,-0.05259584,0.15143247,-0.43844017,-0.27289584,-0.28087613
-0.062082708,-0.2395668,-0.22832482,-0.15951173,-0.31463903,-0.15541348,-0.11468736,1.6157444,0.18009382,0.024541825
-0.46866947,0.09302938,3.1579065,-0.57386065,-0.4169191,-0.4823443,0.15097007,0.11830448,-0.4424297,-0.48944992
0.45162234,-0.29832676,0.003726542,3.0349765,-0.38587052,-0.511528,0.36343542,0.3116397,-0.46987337,-0.7422165
-0.5238941,-0.17593569,-0.31264722,-0.5739389,-0.31940204,-0.4418421,3.3299356,-0.25563958,-0.19943984,-0.3412964
0.6545837,0.09362991,-0.013977841,-0.2221984,-0.3320548,-0.7333772,0.1404656,-0.53060204,-0.1620047,-0.181085
-0.458606,2.1198747,-0.31614712,-0.49239504,-0.3294703,-0.41478953,-0.36947766,-0.19014952,-0.22446838,-0.2028616
2.227075,-0.775435,0.13510408,0.059304044,-0.26580068,-0.18012053,-0.00522814,0.019458171,-0.34271884,-0.32830265
-0.6391235,3.2655988,-0.11642124,-0.21619225,-0.3204565,0.002170324,-0.052174613,-0.16909416,-0.20846331,-0.22908542
0.4419741,-0.4266292,-0.08389329,-0.5357989,-0.26481742,3.8285925,-0.2511686,0.5106979,-0.53023493,-0.017324518
-0.43464822,2.2014406,-0.46238527,-0.7889113,-0.24806495,-0.30378485,-0.49457043,-0.29789817,-0.22622193,-0.062339697
-0.26050663,0.005431362,-0.10170883,-0.1462774,-0.33248407,-0.24604753,-0.1712936,2.8841376,3.2950919,-0.31252205
-0.21292388,-0.59311837,-0.28666335,-0.49643072,-0.42812872,3.3070786,-0.2323282,-0.32272327,-0.15135227,-0.336487
-0.12877923,-0.45129108,0.24127421,-0.2292605,-0.17504613,-0.021532811,-0.052820005,-0.2963119,-0.20696665,0.05002067
-0.15046515,1.1171517,-0.35560548,-0.30089623,-0.34197795,-0.2452634,-0.07340002,-0.18172556,-0.11092487,-0.13039348
3.4939573,0.11704126,-0.46163702,-0.20573124,-0.2453121,-0.3994482,-0.3667254,-0.4596184,-0.14828627,-0.2317313
-0.107513,0.6322545,0.36053538,0.023072585,-0.28275484,-0.48368028,-0.219283,-0.36217692,-0.19508182,-0.08873499
-0.080319606,-0.19190654,-0.07910807,0.7044647,-0.32961828,-0.32615662,-0.30467317,-0.36150894,-0.1815,-0.12777323
2.5314567,-0.21048173,-0.2648909,-0.20729262,-0.37944776,-0.30868798,0.7930616,0.048037857,-0.54305255,-0.08201575
-0.02684085,-0.28983337,-0.2428816,0.19895227,-0.21389279,-0.23481226,-0.17098327,-0.37698197,-0.18350828,-0.1563412
-0.94471663,0.3150035,-0.52844846,-0.31067234,-0.38605708,-0.29965055,0.10004931,-0.24357183,-0.13992158,-0.24783882
-0.29729956,-0.13372311,-0.03977208,-0.15968286,-0.39801025,0.25002185,-0.013283315,-0.34594694,-0.16556172,-0.1233805
-0.14661127,-0.7848737,-0.29395273,-0.5466056,-0.33909917,-0.9064769,-0.28373057,-0.37941283,-0.22949696,0.10000274
0.4571979,-0.25748366,-0.3003423,-0.25047994,-0.2664091,2.2773635,-0.08572282,-0.040934727,-0.44246462,-0.21408974
-0.08348332,-0.10919561,-0.32417417,-0.38652027,-0.22138417,-0.058538273,-0.17742682,-0.23331715,-0.28667116,-0.20299743
-0.38163605,0.10771152,-0.32700032,-0.62393564,-0.21829027,-0.46186632,3.7421556,-0.33793,-0.3151394,-0.3071466
-0.09180818,-0.08350791,0.19260336,-0.117240526,-0.45632845,0.43808913,0.05785446,-0.2561143,-0.017569847,-0.29129747
-0.7045332,0.29068765,-0.48589322,-0.17411847,-0.24499118,-0.41854072,3.7750642,-0.24832407,-0.2593111,-0.288607
-0.74895096,-0.92705584,-0.4606816,3.006385,-0.35060257,-0.27918822,-0.26655626,2.7718601,1.6312448,-0.41833103
0.12672064,-0.5109142,3.1358476,-0.103883855,-0.3412208,0.00375855,-0.28031337,0.12461232,-0.57017326,-0.30454442
-1.0765309,-0.54434454,-0.38132128,-0.5070866,3.146494,-0.82928586,-0.32571855,-0.38630146,-0.28996193,-0.5183941
-0.61170006,0.22146097,-0.23169343,-0.42783928,-0.2841559,-0.77993405,0.050220504,-0.27178395,-0.2036425,0.090129
-0.09395518,-0.3112976,-0.5534283,-0.37810642,-0.37904572,-0.5855651,-0.70153403,-0.35841575,-0.30142954,4.3547444
-0.3298925,-0.23952457,-0.33017337,2.592227,-0.4886409,0.11115345,-0.30407906,-0.3743999,-0.18702734,-0.094024815
-0.47098443,-0.512869,-0.38405755,-0.20065795,3.1744223,-0.61736715,-0.9674523,-0.36874473,-0.27858853,-0.36131066
-0.47928804,0.06800658,-0.41021508,-0.54891866,-0.3495427,-1.0138564,3.5200586,-0.33012915,-0.1993906,-0.4053678
-0.076916575,0.6626929,-0.3864563,0.23941238,-0.11325002,-0.46784186,-0.23523489,-0.121580705,-0.19843291,-0.15402946
-0.25564495,-0.24554303,-0.23904406,-0.03133803,-0.29249436,0.100251615,0.024988871,-0.17285517,-0.24382032,3.9897516
-0.10220811,-0.19528323,-0.07990885,0.48998517,-0.27702877,-0.33714378,-0.24876268,1.5580989,0.34605065,-0.05960103
-0.48004305,-0.5447621,-0.68375087,-0.4087323,-0.17858686,-0.3887005,3.577085,-0.33651078,-0.2206985,-0.4803492
3.4693835,0.10669655,-0.39751634,-0.4268021,-0.30097154,-0.056866035,-0.17466101,0.35217184,-0.18089984,-0.38471428
-0.18779306,-0.54070896,-0.34145814,-0.6279446,-0.23612022,-0.38174245,-0.30286187,-0.3516236,-0.29590133,2.9686952
-0.5337815,-0.10127964,-0.058186375,-0.3600369,-0.4265992,3.3100753,-0.30633715,-0.34993798,-0.007669705,-0.24157214
-0.36805427,0.039136082,-0.16611657,-0.28345126,-0.26076254,-0.09855139,-0.2907948,-0.291052,-0.16280735,-0.35263228
0.47623214,0.19758907,-0.108305365,-0.59318244,-0.21046527,0.9417303,-0.7977644,-0.31031725,-0.19469541,4.114949
-0.23080239,-0.74117965,-0.40142846,-0.45280796,-0.29561797,0.13850805,-0.15536374,-0.3613463,-0.17408104,-0.08000473
-0.9232006,-0.1952148,-0.39975154,3.5282366,-0.49628842,-0.13110098,0.076497324,-0.36608258,-0.22210999,-0.518443
-0.73969257,-0.36677876,0.069305435,0.20750524,-0.25928518,0.07092567,0.16573678,-0.34377432,-0.31890643,3.2805624
-0.108509645,-0.6260231,-0.1826906,-0.73287696,-0.33508107,-0.16102616,-0.44819346,-0.10374366,-0.19516072,-0.068661444
0.49182925,0.363897,0.005291455,-0.4748568,-0.42680284,0.18136986,-0.16110218,-0.27973017,-0.041950233,-0.10759658
-0.003383249,-0.05081246,-0.21379569,-0.35266408,-0.2396304,-0.04076485,-0.18879727,4.7723513,5.2184987,-0.17229861
-0.20991957,-0.1978933,-0.20328811,-0.24520318,-0.3817835,-0.14266774,-0.27425182,-0.27010018,-0.2400396,0.107395716
-0.6631129,-0.6465559,-0.3834812,-0.4761818,2.5443196,-0.62556016,-0.38600287,-0.2323851,-0.3104338,-0.30592003
-0.203136,-0.39056563,-0.21569088,-0.2866184,-0.26549226,0.08403702,-0.1457272,-0.3306167,-0.2259,0.08410426
-0.22535147,-0.10605158,-0.67337734,-0.5538313,3.0038962,-0.60747284,-0.5064753,-0.3943015,-0.15606236,-0.4254607
-0.86237895,-0.18720733,-0.60901713,-0.14300588,-0.45519096,-0.04648836,3.8645635,-0.25945616,-0.26842937,-0.27356055
-0.23293366,-0.35064107,-0.2508629,-0.65804875,-0.38579312,0.22251599,3.3764622,-0.34716234,-0.2081568,-0.4328106
-0.26734042,-0.22880083,-0.111078605,0.15508103,-0.18940791,-0.13221541,-0.36551842,-0.269847,-0.16622967,-0.1807593
0.04433824,1.2299292,-0.05979587,-0.32484058,-0.30505455,-0.11660871,-0.27019984,0.05077075,-0.31350017,-0.24677563
-0.15020473,-0.2892817,-0.15933597,-0.27331614,-0.28572196,-0.004664227,-0.31263435,-0.24148513,-0.20904659,-0.3000925
-0.7192526,0.47196788,-0.1488002,-0.058251686,-0.30491626,-0.4959432,-0.6801948,-0.37184474,-0.2627178,0.09460482
-0.013716094,0.3519147,-0.23421927,-0.8966894,-0.047218975,0.054375112,0.07911174,-0.386949,-0.11323145,0.30313733
-0.2911476,-0.17295006,-0.06830115,-0.3994167,-0.26774728,0.11377241,-0.2778235,-0.37711886,-0.17766567,-0.13699995
-0.29852468,-0.18340006,0.11396189,0.16362092,-0.33738905,-0.1237116,-0.22454564,0.45120218,-0.5704138,0.13349418
-0.19889036,-0.008602008,0.04358759,0.24265589,-0.32741857,-0.6272141,0.09612532,-0.04244675,-0.25989482,0.18912505
0.43800658,-0.8006992,0.08014776,-0.0754585,-0.32112396,-0.22758847,-0.25998133,-0.26608413,-0.18044652,0.03386579
-0.10126797,-0.5972417,-0.20650893,0.12719454,-0.40836352,0.2517896,-0.4699656,-0.36346164,-0.14168523,-0.16383146
-0.62232876,-0.16551921,-0.14126393,-0.6384037,-0.33811796,-0.26916635,4.153839,-0.28324056,-0.20035219,-0.51585877
-0.8522349,-0.094102144,2.473379,-0.4755154,-0.2712904,0.33448076,0.1469285,0.13417915,-0.26222405,-0.5415495
-0.36237437,-0.54548395,-0.23058763,-0.33366922,2.9118946,-0.3381243,-0.30055556,-0.4203446,-0.30201033,-0.43641594
0.14108735,2.7116923,-0.30226722,-0.34839118,-0.26321834,0.27771932,-0.34110287,-0.356539,-0.24753569,-0.1360912
-0.46778664,-0.4589752,0.0797358,-0.3472833,-0.20268568,-0.15715553,0.086554706,0.19531085,-0.27732927,-0.3109017
-1.063388,0.122110575,-0.5812725,-0.50554085,-0.3191101,-0.16588262,3.833476,-0.29652238,-0.20499809,-0.55037004
-0.39417994,0.4651916,-0.18842992,-0.35263717,-0.20693202,3.1723492,-0.45547736,1.0849719,0.11430287,-0.02562048
3.370357,-0.30417842,-0.18936592,-0.5190998,-0.51045644,0.11916049,-0.39097,-0.3647212,-0.24544117,-0.22625546
-0.63015825,-0.27650216,-0.63880026,-0.22723603,-0.26715022,-0.83453417,3.6385484,-0.3603538,-0.23852807,-0.4529638
0.5597506,-0.40688863,-0.2728627,-0.8712475,-0.31131575,-0.2020044,-0.017147582,-0.29951212,-0.19767712,-0.119189516
-0.13638508,3.5764146,-0.3969727,-0.3124569,-0.3233028,0.04837969,0.11278428,0.062169485,-0.123259015,-0.3101701
-0.27772492,-0.43559635,-0.1903887,-0.7266487,-0.53749144,-0.15653048,-0.11440727,-0.020723773,-0.52380955,0.09240411
-0.6285826,-0.04931523,-0.35258943,-0.59817636,-0.36163402,-0.37325394,3.7166743,-0.32846144,-0.24842794,-0.31974384
-0.010926984,0.19019291,-0.43613398,2.661081,-0.50538504,0.7626923,0.20074044,0.003776548,-0.4917624,-0.775692
-1.0317346,0.037899897,-0.24735074,0.12955695,-0.33076465,-0.80931604,-0.6240355,-0.34946257,-0.3521808,0.0986488
-0.017124712,0.29412717,-0.3921877,-0.26374143,-0.30598983,0.2375975,3.709446,1.3945451,0.07015693,-0.42367578
0.15317819,-0.56101215,-0.35422304,3.0926967,-0.37000734,-0.304759,-0.011354171,0.20631179,-0.2445239,-0.7332802
-0.749449,0.06607738,0.1300668,0.33534876,-0.40518245,-0.14362973,0.160283,-0.24461079,0.21610571,-0.108255275
-0.3031799,-0.4119407,3.7055209,-0.40627342,-0.5313047,-0.7333532,-0.38650465,-0.2712106,-0.24355495,-0.4317277
0.16526398,3.7337708,-0.18079737,-0.50760657,-0.2790326,0.03307067,-0.12997934,-0.1921209,-0.18352747,-0.21074583
-0.35488588,-0.24991758,-0.19921985,-0.3419152,-0.18981539,-0.753699,0.03467253,-0.35888937,-0.22884355,3.8499646
-0.95055234,-0.33343604,-0.12932399,-0.3424503,2.6807923,-0.5772452,-0.20206143,-0.18700197,-0.8288218,-0.29430753
-0.6141358,-0.6966481,-0.1673322,-0.32924744,3.4260077,-0.5158708,-0.24480075,-0.41169104,-0.33872354,-0.23271126
0.026033476,0.18748587,0.0635243,-0.45307007,-0.1624593,0.18523073,-0.08054379,-0.34659803,-0.17790613,-0.027989456
-0.44901717,-0.29366934,-0.59347147,2.2210011,-0.40329194,-0.49521765,-0.29415643,-0.3777876,-0.24717405,-0.6568078
0.34976447,-0.20905504,0.13335669,-0.36618608,-0.27831295,-0.0659568,-0.28760368,-0.24752349,-0.08683242,-0.114889406
-0.23718128,0.26928252,-0.11662212,-0.20330398,-0.27935654,-0.241513,0.72148126,-0.28371823,-0.29318607,-0.039343357
-0.5237878,-0.57199985,3.3466306,-0.024411216,-0.30212557,0.4593449,-0.25996548,-0.21911655,-0.23530531,-0.4749808
-0.7992348,-0.38132626,-0.19763458,-0.8035153,-0.37603864,-0.65119636,0.02363734,-0.2559443,-0.31899557,4.1339135
-1.3838723,-0.09109667,3.874245,-0.18622766,-0.36021525,-0.3136558,-0.35054204,-0.2270818,-0.19956449,-0.52398753
-0.12221746,-0.39187098,-0.27148026,0.1401501,-0.29850602,-0.037628703,-0.4898252,-0.25370046,-0.15381895,-0.11416552
-0.75113523,-0.34617817,-0.543504,-0.34994292,3.195331,-0.212937,-0.58296,-0.3577464,-0.27711686,-0.33486503
0.007264087,-0.82869804,0.0980867,-0.3858776,3.520602,-0.72523415,-0.41325355,-0.4133964,-0.3423556,-0.13167788
-0.34651458,-0.095879585,-0.4604545,-0.59395236,-0.27932197,-0.5013341,3.795049,-0.34350294,-0.21178098,-0.48604894
-0.71059525,-0.11030814,-0.42666858,-0.42704397,-0.34622395,0.09674758,0.024402263,1.5159754,0.236466,-0.025583383
-0.20668396,-0.20631468,-0.52086926,-0.5072726,3.1090899,-0.57925844,-0.10215032,-0.403037,-0.28739923,-0.42523614
0.675754,-0.19553244,-0.5793426,0.036935903,-0.21025456,0.19323783,0.00402268,4.816913,5.0435424,-0.2599574
0.2550185,-0.024880573,0.12013142,-0.10868618,-0.43239152,3.4697523,-0.28212386,-0.44418746,-0.18804972,-0.22483744
-0.4812147,-0.1079817,-0.44653827,-0.05469425,-0.39535308,0.44319677,-0.65114534,4.467151,4.8539114,-0.1611128
-0.6496989,-0.56767756,-0.46825498,0.05479577,3.3111176,-0.32890671,0.004959155,-0.41004297,-0.23870608,-0.38504294
-0.11503738,-0.2682782,-0.09140456,-0.32122678,-0.2691147,-0.15279035,-0.2318385,-0.37427145,-0.2929046,-0.22670315
-0.3729749,-0.15542665,-0.15757698,-0.015802868,-0.33680156,-0.70737,-0.08537618,-0.295285,-0.14983197,-0.27241755
-1.3558145,-0.43474776,-0.011307582,0.050026875,-0.24498275,-0.2825457,-0.10080731,-0.15906468,-0.01282594,-0.2009919
0.27914527,0.056939118,0.2973516,-0.472012,-0.3668319,0.48676777,-0.2830771,-0.31060115,-0.12337832,-0.15988031
-0.72492385,-0.04001389,0.018711433,-0.048138317,-0.32512903,-0.7589785,0.060037136,-0.3747831,-0.23084205,-0.12801011
-0.20512953,-0.45399117,-0.09027736,-0.19495003,-0.2348291,-0.7055149,-0.4410417,-0.17158127,-0.016233329,-0.26209334
-0.17983237,-0.5932344,0.19537523,3.3857365,-0.41035104,-0.28162748,-0.5271485,0.6564395,0.35130423,-0.66559297
3.7628007,0.06822838,-0.31682715,-0.45382214,-0.30415404,0.007391868,-0.36450672,-0.26084584,-0.31020686,-0.19009167
-0.44711936,0.2589579,-0.4606242,-0.14480054,-0.3002692,-0.38484865,0.22803742,-0.32833079,-0.15869164,-0.18806379
-0.48255202,-0.5615717,-0.41297257,-0.22636059,2.8948767,-0.24464588,-0.3424697,-0.40854776,-0.26592636,-0.42327446
-0.29364967,-0.44210747,-0.21427396,-0.6110826,-0.2614562,-0.20105597,-0.55397236,-0.30729204,-0.1806109,-0.24455492
3.5509155,-0.013963975,-0.4396248,-0.26158965,-0.32474077,-0.0547491,-0.018839944,-0.3670562,-0.2362086,-0.3520062
0.2761607,0.49935937,0.1868185,-0.27357063,-0.22911151,-0.7403499,0.14941159,-0.26839846,-0.271792,0.28826842
0.44949132,-0.16296741,0.17155224,-0.24398237,-0.4456283,3.3232179,-0.46951693,-0.44664153,-0.29457873,-0.15976533
3.6996155,0.099168286,-0.33010605,-0.23265171,-0.28366047,0.35111654,0.10825275,-0.24082708,-0.16930741,-0.21974765
-0.3614513,-0.6643651,-0.45944256,-0.7122849,-0.17994738,-0.35607454,3.4334853,-0.34272712,-0.21219614,-0.44019482
3.4237244,-0.9389,0.00431025,0.02070574,-0.061758917,-0.37675655,-0.20515093,-0.36581358,-0.23940057,-0.15193789
0.3759926,-0.46783888,-0.37241137,-0.45927978,-0.4033636,-0.16112114,3.5410945,-0.35936892,-0.19057341,-0.33924443
0.28957233,-0.14842507,-0.29437295,-0.043901034,-0.37068376,-0.3599071,-0.20297116,-0.40558594,-0.11765787,-0.019817865
-0.57826763,-1.0642134,-0.22534825,-0.3611406,2.7814724,-0.62682045,-0.5857708,-0.3979377,-0.27877623,-0.3063166
0.06336017,3.7384958,-0.35922638,-0.33933568,-0.3101411,-0.32610634,-0.27214366,-0.37199405,-0.2678238,-0.3310727
